Este Norte Cota Ni Fe Mg SiO2 Cr razon SiMg TipoRoca
1776.7 1748.6 85 1.78 26.5 3.91 35.18 3.1 1.7 9 42
1776.7 1730.6 96.3 1.61 49 1 7.8 9.9 2.79 7.8 44
1776.7 1727.3 85.3 3.13 27 8.95 31.67 3.2 1.84 3.54 42
1776.8 1696.2 98.6 1.21 44.8 2.6 10.7 5.3 2.97 4.12 44
1776.8 1645.9 99.2 1.61 25.5 4.4 35.4 4.4 2.06 8.05 43
1776.8 1811.7 75.6 1.56 49.8 0.6 3.94 6.5 2.14 6.57 44
1776.8 1811.7 72.1 1.47 49.9 0.68 4.28 7 2.19 6.29 44
1776.8 1806.8 72 1.63 43.4 0.94 11.65 7.1 2.05 12.39 44
1776.8 1806.8 75.5 1.55 48.5 0.54 4.75 6.1 2.05 8.8 44
1776.8 1644.1 111.2 1.15 38.2 2.3 13.4 6.4 1.77 5.83 24
1776.8 1675.3 78.7 0.43 6.9 28.58 43.52 1.1 0.48 1.52 50
1776.8 1644 92.8 1.64 25.2 5.7 36.6 4.7 2.07 6.42 42
1776.9 1777.1 101.7 0.49 26.8 0.7 20.8 22.5 1.52 29.71 13
1776.9 1709.3 79.3 1.84 15.6 15.32 47.91 1.8 1 3.13 42
1776.9 1661.4 78.5 2.69 15 18.83 36.74 2.4 1.29 1.95 42
1776.9 1739.4 107.4 1.03 41.7 0.8 8.2 14.7 2.96 10.25 10
1776.9 1766.8 102.5 0.46 30 0.5 18 21 1.73 36 13
1776.9 1672.2 78.6 1.02 8.1 27.44 44.69 1 0.6 1.63 50
1776.9 1745.1 79.2 2.05 12.4 18.69 45.61 1.8 0.64 2.44 42
1777 1668.4 78.6 1.69 8.9 26.1 45.65 1.2 0.62 1.75 40
1777 1817 72.1 1.38 47.6 0.63 5.91 6.1 1.95 9.38 44
1777 1817 75.6 1.34 49.6 0.74 5.19 7.1 1.97 7.01 44
1777 1707 97.3 1.92 32.1 3.8 27.9 3.3 1.99 7.34 42
1777 1654.2 78.4 2.37 16.5 15.23 44.37 1.8 1.22 2.91 42
1777 1648.2 104.7 2.55 26.5 3 39 3.3 1.52 13 30
1777 1841.3 82.5 0.63 40.8 1.41 11.2 16.2 1.64 7.94 10
1777 1841.3 79 0.62 41 0.72 9.37 15.8 1.58 13.01 10
1777.1 1680.3 98.8 0.88 14.7 20.5 40.7 2 0.98 1.99 42
1777.1 1821.9 72.1 1.3 48 0.86 5.19 8.2 1.84 6.03 44
1777.1 1821.9 75.6 1.27 49.4 0.64 4.64 6.5 1.72 7.25 44
1777.1 1768.9 84.7 1.7 39.3 2.29 18.51 6.3 3.04 8.08 44
1777.1 1684.7 85.6 0.68 10 24.49 45.9 1.8 0.63 1.87 40
1777.1 1640.2 78.2 1.22 15.2 14.06 49.74 1.9 1.17 3.54 42
1777.1 1646.9 78.3 1.65 9 20.25 52.88 0.8 0.76 2.61 40
1777.1 1720.3 104.1 1.39 50.3 0.8 8.3 10 2.54 10.38 44
1777.1 1675.5 98.9 1.05 17.3 1.9 61.1 1.4 0.61 32.16 43
1777.1 1680.5 117.9 0.73 48.6 0.7 5.4 10.2 2.06 7.71 10
1777.2 1709.4 85.4 2.49 20.4 8.79 44.26 1.6 1.67 5.04 42
1777.2 1704.3 92.4 2.33 15 13.98 46.74 1 0.79 3.34 42
1777.3 1670.8 111.7 1.23 47 0.5 7.5 7 2.92 15 44
1777.3 1827.1 75.5 1.47 48.7 1.58 5.87 5.8 2.18 3.72 44
1777.3 1827.1 72 1.63 45.7 4.04 9.71 4.9 2.05 2.4 44
1777.3 1750 95.3 1.53 45 1.2 7.2 11 3.2 6 44
1777.3 1810.6 89.5 0.71 39 0.77 11.07 17.2 1.53 14.38 10
1777.3 1810.6 86 0.89 43 1.05 10.2 13.4 1.55 9.71 10
1777.3 1692.5 104.6 1.06 48.7 0.7 7.5 6.8 2.81 10.71 44
1777.3 1734.2 79.2 1.48 32.4 1.79 25.91 3.4 2.72 14.47 43
1777.4 1827.8 89.1 0.48 36.3 0.77 14.68 18.7 1.33 19.06 13
1777.4 1827.8 85.6 0.5 34.1 1.27 15.88 19.4 1.21 12.5 13
1777.4 1832.1 75.4 1.45 50.3 0.78 5.12 6.6 1.65 6.56 44
1777.4 1832.1 71.9 1.53 51.3 0.75 4.78 6.4 1.92 6.37 44
1777.5 1735.4 103.9 1 41.9 0.7 8.5 14.3 2.86 12.14 10
1777.5 1717.5 104.4 1.04 46.5 0.6 7.4 9.4 2.75 12.33 10
1777.5 1650.1 78.3 1.4 10.5 23.77 45.18 1.1 0.71 1.9 40
1777.6 1734.8 103.5 1.27 41 1 8 13.3 3.53 8 44
1777.6 1726.3 96.5 1.55 46 0.9 9.8 9.5 2.69 10.89 44
1777.6 1769.4 91.6 1.39 47.1 0.84 6.3 10.6 3.59 7.5 44
1777.6 1732.5 92.2 1.35 48.4 0.94 7.27 9.7 2.66 7.73 44
1777.7 1670.8 98.9 1 21.9 1.3 49.9 2.3 1.23 38.38 43
1777.7 1657.9 105 1.62 28.7 1.8 38.3 3.5 2.08 21.28 43
1777.7 1642.2 85.2 1.89 18.6 10.85 46.09 2.2 1.41 4.25 42
1777.7 1761.3 102.4 0.57 32.2 0.6 17.3 21.3 1.81 28.83 13
1777.7 1699.2 104.6 1.05 47.7 0.7 6.7 9.3 2.81 9.57 10
1777.7 1678.9 111.7 0.98 48.4 0.5 6 9 0.38 12 10
1777.8 1720 79.3 2.25 33.5 7.7 24.47 4.4 2.04 3.18 42
1777.8 1661.5 78.4 2.99 11.8 23.22 41.54 1.6 0.86 1.79 40
1777.8 1837 75.3 1.42 52.8 0.56 4.51 6.3 1.75 8.05 44
1777.8 1837 71.8 1.39 50.3 0.69 4.37 7.4 1.66 6.33 44
1777.8 1805.3 90.5 0.59 37.3 1.08 14.11 18.2 2.27 13.06 10
1777.9 1734.7 85.3 1.64 44.2 1.18 14.7 6.9 2.39 12.46 44
1777.9 1663.2 105.3 2.54 18.3 11.6 40 1.7 0.91 3.45 42
1777.9 1644.3 98.4 1.03 26.8 3.6 33.2 4.2 2.02 9.22 43
1777.9 1722.8 79.4 3.79 13.9 19.42 44.58 1.1 0.91 2.3 42
1777.9 1749.8 103.4 0.68 34.9 0.5 13.7 17.2 2.05 27.4 13
1777.9 1801.2 82 1.67 50.6 0.63 5.11 8.5 1.95 8.11 44
1777.9 1801.2 78.5 1.59 51.5 0.8 5.13 6.6 1.96 6.41 44
1777.9 1664.6 111.6 0.99 44.4 0.6 8.1 8.3 2.8 13.5 44
1778 1711.1 92.5 3.08 23.6 9.89 32.96 2.9 1.46 3.33 42
1778 1711.7 79.3 1.73 15 15.98 43.16 1.3 1.1 2.7 42
1778 1691.4 98.7 1.06 15.8 21.4 36.9 2.3 1.03 1.72 40
1778.1 1750.3 107.2 0.96 42.2 0.9 9 13.4 2.82 10 10
1778.1 1691.6 85.4 1.28 10.7 22.49 46.38 1.8 0.66 2.06 40
1778.2 1650.9 92.9 2.38 15.9 14.1 44.5 2 1.01 3.16 42
1778.2 1793.7 91 0.77 43.6 1.13 9.09 15 2.67 8.04 10
1778.3 1662.6 105.1 2 33.4 4.7 28.5 4.3 1.95 6.06 30
1778.3 1692 73.6 1.09 12.3 21.14 44.36 2.3 0.88 2.1 40
1778.3 1707.7 98.4 1.21 42.6 2 10.7 6.9 2.61 5.35 44
1778.3 1756.9 103.1 0.53 36.7 0.4 12.6 17.1 2.36 31.5 13
1778.3 1667.3 104.8 1.14 28.7 1.8 33.3 3.7 1.76 18.5 43
1778.3 1700.8 79.2 0.55 9.4 25.04 46.74 1.3 0.57 1.87 40
1778.3 1722.2 92.4 2.06 35 4.01 21.58 5.8 2.22 5.38 44
1778.4 1683.8 112 0.78 52.3 0.5 4.9 7.9 0.36 9.8 10
1778.4 1649.3 111.3 1.51 35.2 1.5 20.5 5.9 1.71 13.67 20
1778.4 1758.4 91.8 1.54 42.1 1.11 14.81 8.1 2.83 13.34 44
1778.4 1716.3 85.3 3.31 17.6 16.18 39.99 2.1 1.07 2.47 42
1778.5 1666.1 98.9 3.22 19.1 11.4 38.4 1.9 1.08 3.37 42
1778.5 1689.5 79 1.49 14.4 19.18 41.99 2.2 0.98 2.19 42
1778.5 1684.8 73.1 0.31 7.4 30.87 42.88 1.3 0.49 1.39 50
1778.6 1678 72.9 0.36 8 29.53 43.48 0.9 0.54 1.47 50
1778.6 1772.1 101.9 0.49 28.2 0.6 19.5 21.8 1.58 32.5 13
1778.7 1649.6 85.2 1.74 18 9.26 49.92 2.3 1.25 5.39 42
1778.7 1764.1 79.6 1.55 33.4 1.97 25.46 4.2 3.2 12.92 43
1778.7 1641 98.5 2.81 15.2 15.7 43.9 2.2 1.27 2.8 42
1778.8 1679.1 78.6 0.51 8.3 25.77 47.01 1.3 0.55 1.82 50
1778.8 1642.2 117.5 1.36 50.1 0.7 8.4 9.4 2.23 12 44
1778.8 1805.6 82 1.45 50.8 0.82 4.48 8.6 1.74 5.46 44
1778.8 1805.6 78.5 1.57 51.3 1.01 5.19 7.2 1.92 5.14 44
1778.8 1671.1 72.9 1.31 8.4 28.55 43.79 1.3 0.69 1.53 50
1778.9 1746.3 95.5 1.5 48 0.8 5.7 9.1 2.49 7.13 44
1778.9 1681.5 111.9 1.07 52.1 0.4 5.4 7 2.93 13.5 10
1778.9 1730.6 103.8 1.13 47.8 0.7 7 11.7 2.88 10 10
1778.9 1675.3 111.5 0.98 50 0.5 5.2 8.5 0.23 10.4 10
1778.9 1664.1 72.9 1.9 10.6 23.7 44.07 0.9 0.83 1.86 40
1779 1675.8 98.8 0.76 25.3 0.9 47 1.9 1.1 52.22 20
1779 1752.2 79 2.18 21.2 11.43 40.38 2.8 1.92 3.53 42
1779 1689.1 111.4 0.99 52.9 0.5 5.7 9.3 3.13 11.4 10
1779 1741.4 85.1 2.62 29.2 8.64 29.36 4.5 1.8 3.4 42
1779 1793.9 86.2 1.12 49.9 0.75 4.76 9.1 2.1 6.35 44
1779 1793.9 82.7 1.25 50.1 0.89 5.14 8.4 1.87 5.78 44
1779.1 1667.7 105.2 2.41 7.4 30.2 42.5 0.4 0.56 1.41 50
1779.1 1739.3 92.1 1.51 48.4 0.91 7.16 9.1 2.6 7.87 44
1779.2 1715.9 79.3 2.46 17.6 12.57 43.34 1.8 1.33 3.45 42
1779.2 1698.5 85.4 1.67 11.5 17.99 49.01 1.9 0.77 2.72 42
1779.2 1679.1 104.9 1.25 47.7 0.6 9.4 5.7 3.29 15.67 44
1779.2 1647 117.4 0.97 47.5 0.5 7.5 10.9 1.94 15 10
1779.2 1656 72.8 0.49 9.1 28.44 44.85 0.7 0.71 1.58 50
1779.3 1655.7 85.4 2.42 15.6 10.3 50.22 2.3 0.94 4.88 42
1779.3 1704 104.5 0.82 46.8 0.5 6.9 9 2.53 13.8 10
1779.3 1706.4 104.6 0.96 49.9 0.7 6.6 8.9 2.57 9.43 10
1779.3 1741 79 3.63 14.2 17.65 40.94 1.6 0.92 2.32 42
1779.3 1656.6 78.4 2.41 12.3 19.85 43.66 1.1 1.02 2.2 40
1779.3 1654.1 92.9 2.33 22.5 6.76 37.26 3.2 1.84 5.51 42
1779.3 1646.1 78.3 1.82 10.7 20.66 47.78 1.1 0.7 2.31 40
1779.4 1648.3 72.5 0.49 8.2 28.87 45.68 0.8 0.61 1.58 50
1779.4 1724.6 104.2 1.04 48.2 0.3 6.2 7.7 2.44 20.67 10
1779.4 1689.7 117.7 0.79 26.2 15.1 26.3 5.5 1.1 1.74 30
1779.4 1660.9 105.9 2.35 26.4 7.5 35.4 3.7 1.98 4.72 42
1779.4 1723.3 85.3 2.08 26.6 5.64 33.54 2.7 2.6 5.95 42
1779.5 1741.5 95.8 1.36 46.5 1.1 6.2 13.2 3.25 5.64 44
1779.5 1647 93 1.8 15.7 10.92 44.49 2.1 1.09 4.07 42
1779.5 1701.8 97.5 1.32 29.1 9.9 27.6 4.6 1.97 2.79 42
1779.5 1746 107.3 0.94 37.7 0.9 10.4 14.4 2.6 11.56 13
1779.6 1810.4 82 1.53 49.2 0.81 5.36 9.2 1.84 6.62 44
1779.6 1810.4 78.5 1.41 50.8 0.76 4.21 7.9 1.8 5.54 44
1779.6 1688.7 112.3 0.89 49.8 0.6 5.4 9.1 0.31 9 10
1779.6 1815.9 89.9 0.47 34.2 0.96 16.38 20.4 1.9 17.06 13
1779.6 1800.3 90.8 0.57 37.6 1.01 13.02 17.8 2.2 12.89 10
1779.6 1668.1 78.5 1.84 27.4 7.47 28.35 4.6 2.78 3.8 42
1779.7 1703 98.6 1.46 46.2 1 8.8 6.5 2.38 8.8 44
1779.7 1797.3 86.2 1.41 50.1 0.68 5.65 7.4 1.95 8.31 44
1779.7 1797.3 82.7 1.59 50 0.83 6.03 7.2 1.92 7.27 44
1779.8 1677.3 98.7 1.16 28.4 4 33 3.5 1.43 8.25 42
1779.8 1686.8 98.7 1.82 26.5 11.7 22.3 5.1 1.97 1.91 42
1779.8 1656.7 117.2 0.79 45.2 0.4 6.1 11.3 1.68 15.25 10
1779.8 1775.4 84.6 1.67 48.6 1.29 8.61 7.7 3.43 6.67 44
1779.8 1729.9 79.3 1.66 35.3 2.2 24.46 4.5 2.63 11.12 43
1779.8 1641.5 72.2 1.45 12.4 19.96 47.11 1.6 0.99 2.36 40
1779.8 1777 91.3 1.43 47.9 0.86 6.85 9.9 2.85 7.97 44
1779.8 1657.4 92.9 2.46 16.4 9.7 47.8 2 1.12 4.93 42
1779.8 1762.8 102.8 0.53 33 0.6 15.9 19 1.82 26.5 13
1779.9 1765.1 91.7 1.42 48.5 0.84 6.18 9.8 3.33 7.36 44
1779.9 1760 94.8 1.15 49.4 1 5.7 9.5 2.61 5.7 10
1780 1652.3 117.3 0.81 43.8 0.6 7.5 13.8 1.9 12.5 10
1780 1747.9 85 2.9 20.9 9.84 40.18 2.4 1.31 4.08 42
1780 1699.8 79.2 0.86 9.3 23.76 48.66 1.3 0.61 2.05 40
1780 1743.9 103.7 0.78 39 0.6 10 15.6 2.47 16.67 10
1780 1726.6 79.3 3.21 25 10.58 32.06 2.8 1.86 3.03 42
1780 1674.1 104.8 1.82 31.5 1.8 29.2 4.8 2.09 16.22 43
1780 1661.1 92.8 2.05 16.7 10.35 44.84 2.5 1.18 4.33 42
1780.1 1685.9 78.8 1.83 13.2 17.31 47.19 1.9 0.99 2.73 42
1780.1 1718.9 79.2 2.3 12 23.09 44.3 1.9 0.7 1.92 40
1780.1 1672 78.7 0.85 9.8 25.76 44.83 1.4 0.67 1.74 40
1780.1 1692.8 79.1 1.82 19.5 10.7 42.68 3.3 1.51 3.99 42
1780.1 1678.9 78.7 0.57 8.6 26.99 44.87 1.3 0.62 1.66 50
1780.1 1706.9 79.2 1.61 14.2 18.64 44.32 1.6 0.93 2.38 42
1780.1 1728.6 92.3 1.58 49.8 0.91 7.16 7.3 2.53 7.87 44
1780.1 1768.2 102.1 0.5 28.8 0.6 20 22.4 1.61 33.33 13
1780.1 1745.9 92 1.47 47.1 0.9 8.04 8 2.4 8.93 44
1780.2 1731.4 104.1 1 43.6 0.6 8.6 13.2 2.93 14.33 10
1780.2 1705.4 85.4 1.91 14.5 17.78 45.59 1.2 0.86 2.56 42
1780.2 1736.8 96 1.75 44.8 1 7.9 13.1 3.31 7.9 44
1780.2 1641.7 104.9 2.09 13 14 54.2 1.1 0.82 3.87 42
1780.2 1754.7 84.9 3.15 17.4 15.22 40.96 2 0.98 2.69 42
1780.3 1685.2 117.7 0.58 17.2 20.7 35.5 4.2 0.7 1.71 42
1780.3 1717.7 92.5 1.4 45.9 1.34 10.41 9.3 2.52 7.77 44
1780.3 1665.2 78.6 2.76 18.2 15.57 37.18 3 1.43 2.39 42
1780.3 1644 78.3 1.51 11.6 19.63 48.76 1.3 0.72 2.48 40
1780.3 1658 78.5 2.63 11.7 21.71 44.03 1.1 0.9 2.03 40
1780.3 1650.6 78.4 1.04 9.6 24.74 46.49 0.9 0.73 1.88 40
1780.4 1707.6 79.2 3.2 15.5 17.84 42.39 1.4 1.2 2.38 42
1780.4 1651.7 98.6 3.05 17.5 14.7 37.4 2.6 1.19 2.54 42
1780.4 1753.8 91.9 1.45 41 1.1 17.04 6.8 2.54 15.49 44
1780.4 1695 104.5 1.23 48.2 0.8 7.3 7.5 2.38 9.13 44
1780.5 1811.8 90.2 0.49 35.2 0.97 15.35 19.5 1.95 15.82 13
1780.5 1713.1 104.5 1.11 46.9 0.8 7.2 9.3 2.84 9 10
1780.5 1685.6 78.7 1.44 12 19.36 46.1 1.6 0.89 2.38 40
1780.6 1730.4 85.2 1.59 39.7 1.53 20.15 6.9 2.58 13.17 44
1780.6 1658.6 110.5 1.83 40.6 3.7 15.7 7 1.82 4.24 44
1780.6 1698.8 104.5 1.14 46.4 0.7 7.1 9.6 2.8 10.14 10
1780.6 1786.8 86.3 1.35 50.7 0.74 5.12 7.5 2.05 6.92 44
1780.6 1786.8 82.8 1.35 51.8 0.54 4.54 7 1.93 8.41 44
1780.7 1696.5 79.2 2.2 10.6 20.64 47.04 1.2 0.68 2.28 40
1780.7 1692.6 111.4 0.94 48.6 0.6 7 0.7 2.99 11.67 10
1780.7 1727.4 103.9 1.22 50.7 0.9 6.6 9.1 3.19 7.33 44
1780.7 1646.1 92.7 1.46 11.5 19.9 47 1.2 0.69 2.36 40
1780.9 1829.8 82.6 1.03 50.3 0.72 5.35 7.8 1.7 7.43 44
1780.9 1829.8 79.1 1.11 52.2 0.99 6.19 6.9 1.58 6.25 44
1780.9 1754.9 95 1.43 46.8 0.9 7.4 11 3.06 8.22 44
1781 1759.2 79.3 2.56 24.9 9.09 32.11 3.5 2.38 3.53 42
1781 1663.7 78.4 1.57 26.1 7.51 30.6 4.4 2.28 4.07 42
1781 1668.2 92.7 1.59 23.7 4.42 40.36 2.8 1.63 9.13 42
1781.1 1674.4 78.7 0.53 7.5 28.77 43.08 1.3 0.57 1.5 50
1781.1 1771.4 79.6 1.99 38.6 1.88 18.24 5.5 3.3 9.7 44
1781.1 1688.7 98 3.32 13.2 19.1 40.2 1.7 0.79 2.1 42
1781.1 1712.8 79.3 2.62 11.3 21.66 48.07 0.7 0.69 2.22 40
1781.2 1751.3 103.4 0.56 33.5 0.4 14.4 18.6 2.06 36 13
1781.2 1712.3 85.4 2.41 31.8 5.08 26.86 3.6 2.49 5.29 42
1781.2 1646.8 78.3 1.46 8.5 25.63 46.92 1 0.59 1.83 40
1781.2 1756.7 107.1 1.31 43.1 1.3 8.1 13.5 3.7 6.23 44
1781.3 1641.9 104.7 1.52 14.1 13.7 54.2 1.5 0.83 3.96 42
1781.3 1747.7 78.9 2.17 24 4.34 37.18 2.6 2.21 8.57 42
1781.3 1651.4 104.7 1.52 33.7 1.3 28.6 4.2 2.3 22 43
1781.3 1643.1 98.5 1.48 16.7 12.9 43.8 2.6 1.29 3.4 42
1781.4 1669.6 105.3 1.49 37.3 0.8 21.5 5.2 2.18 26.88 43
1781.4 1646.2 104.9 2.63 13.3 17.7 46.4 1.4 0.88 2.62 42
1781.4 1647 104.7 1.46 18.1 9.3 49.3 2.2 1.04 5.3 42
1781.4 1667.3 111.7 1.38 47.8 0.6 7.4 7.9 3.01 12.33 44
1781.4 1645.5 85.1 0.41 7.8 25.46 41.11 0.5 0.58 1.61 50
1781.4 1681.3 98.9 2.38 22.3 11.5 33.5 4.2 1.29 2.91 42
1781.4 1839 88.9 0.42 31.9 1.11 18.11 20.9 1.1 16.32 13
1781.4 1839 85.4 0.54 38 1.04 12.21 17.4 1.48 11.74 10
1781.4 1665.2 105.4 2.21 28.2 4.9 33.1 3.1 1.81 6.76 42
1781.5 1731.9 96.3 1.29 45.7 1.1 8 11.5 3.2 7.27 44
1781.5 1765.4 84.7 1.75 51 0.62 6.08 6.7 3.54 9.81 44
1781.5 1651.2 93 2.73 16.2 12.98 43.71 2.2 1.08 3.37 42
1781.6 1806.5 75.4 1.36 50.3 0.53 5.23 6.5 1.86 9.87 44
1781.6 1806.5 71.9 1.4 50.2 0.62 5.63 7.1 1.96 9.08 44
1781.6 1655.2 98.5 2.51 15.8 11.6 48.5 1.5 0.99 4.18 42
1781.6 1722.1 79.3 2.56 23.4 9.59 35.06 2.4 1.55 3.66 42
1781.6 1652.5 78.4 0.76 9.7 25.22 45.03 0.7 0.72 1.79 40
1781.7 1783.5 91.1 1.23 45.9 0.93 6.98 11.3 3.28 7.51 44
1781.7 1801.6 75.6 1.42 49.7 0.73 5.92 7.1 2.28 8.11 44
1781.7 1801.6 72.1 1.36 32 1.54 28.58 5.6 1.45 18.56 43
1781.7 1695.5 73.4 1.79 10.8 23.35 47.51 1 0.65 2.03 40
1781.7 1735 92.1 1.44 50.2 0.72 6.41 8.2 2.51 8.9 44
1781.7 1709.6 97.2 1.76 38.4 1 18 6.4 2.65 18 44
1781.7 1676.7 98.8 1.18 26.8 1.4 43.1 3.1 1.48 30.79 20
1781.7 1682.3 98.8 1.03 22.9 13.7 33.2 2.9 1.54 2.42 42
1781.7 1740.7 107.4 0.9 42.5 0.8 5.4 15.2 2.89 6.75 10
1781.8 1771.7 91.5 1.27 52.7 0.68 5.59 7.9 2.45 8.22 44
1781.8 1736.4 79 2.02 27.3 5.31 32.95 3.9 1.55 6.21 42
1781.8 1737.4 85.1 1.68 44.2 0.96 12.94 7.4 2.94 13.48 44
1781.8 1641.9 78.1 0.72 10.9 23.45 46.9 1.2 0.72 2 40
1781.9 1720.1 104.4 0.96 48.7 0.6 6.8 8.8 2.67 11.33 10
1781.9 1725.2 79.3 2.03 27.3 7.16 33.47 2.7 1.68 4.67 42
1781.9 1647.3 98.5 1.61 12.1 14.9 50.3 1.4 0.76 3.38 42
1781.9 1674.9 92.6 2.59 13.7 16.44 43 2.1 0.82 2.62 42
1781.9 1811.6 75.5 1.2 47.9 0.78 4.81 7.6 1.75 6.17 44
1781.9 1811.6 72 1.37 48.8 0.79 6.63 8.4 1.78 8.39 44
1782 1688.2 73.1 2.36 11.8 24.15 43.68 1.8 0.92 1.81 40
1782 1821.7 75.6 1.4 50.6 1.11 5.91 6.4 1.93 5.32 44
1782 1821.7 72.1 1.3 50.1 0.91 5.01 6.6 1.92 5.51 44
1782 1816.5 75.6 1.37 48.7 0.83 5.78 7.5 1.92 6.96 44
1782 1816.5 72.1 1.42 50.3 0.65 7.26 6 1.76 11.17 44
1782 1641.2 111.3 1.62 44.1 1.5 13.3 8.1 2.23 8.87 24
1782 1806.7 90.5 0.61 38.7 1.03 12.74 17.6 2.42 12.37 10
1782.1 1650.5 98.4 2.45 23.6 9 32.6 4.5 2.13 3.62 42
1782.1 1827.2 75.5 1.34 50.9 0.91 5.01 6 1.73 5.51 44
1782.1 1827.2 72 1.35 51.7 0.52 4.87 6 1.7 9.37 44
1782.2 1677.7 112 0.98 49.3 2.1 7.3 7.5 2.8 3.48 10
1782.2 1832.2 75.4 1.21 51.6 0.84 5.2 6.6 1.73 6.19 44
1782.2 1832.2 71.9 1.15 52.1 0.6 4.9 7.2 1.75 8.17 44
1782.2 1664.8 105.3 2.05 27.2 5.3 33.2 2.6 1.57 6.26 42
1782.2 1702.4 104.6 0.95 45.9 0.8 6.6 9.7 2.98 8.25 10
1782.2 1671.5 98.8 1.08 28.1 1.6 37.7 3.5 1.78 23.56 43
1782.2 1683.4 92.5 3.17 13 18.62 40.91 2.1 0.85 2.2 42
1782.2 1674.7 72.8 0.7 11 25.38 44.07 1.5 0.78 1.74 40
1782.2 1681.5 72.8 0.86 11.2 24.46 42.62 1.9 0.73 1.74 40
1782.3 1658.1 92.9 2.13 14.7 10.17 47.92 2.2 1.04 4.71 42
1782.3 1719.1 85.3 1.5 28.9 3.3 34.87 4.1 1.96 10.57 43
1782.3 1714.4 79.3 2.94 14.4 17.41 43.92 1.3 1 2.52 42
1782.3 1696.2 97.7 1.49 36.3 1 25.3 3.5 2.21 25.3 43
1782.3 1652.4 85.1 1.79 19.8 6.62 49.19 2.5 1.48 7.43 42
1782.3 1652.9 92.7 2.5 19.7 11.8 41.1 3 1.43 3.48 42
1782.4 1763.2 102.4 0.51 33.2 0.7 15.7 19.6 1.97 22.43 13
1782.4 1667.7 72.7 1.78 9.5 27.77 43.29 1.3 0.66 1.56 50
1782.4 1740.1 103.8 0.79 41 0.5 7.7 14.6 2.51 15.4 10
1782.4 1761 91.8 1.5 51.1 0.69 6.23 7.5 2.85 9.03 44
1782.4 1710.1 104.4 1 47 0.6 7.7 9.7 2.38 12.83 10
1782.5 1733.2 79.1 1.37 31.1 2.24 30.95 3.6 1.85 13.82 43
1782.5 1732.8 103.8 1.07 45.7 0.8 6.6 12.2 3.16 8.25 10
1782.5 1724.4 92.4 1.4 48.8 1.08 7.88 8.9 2.44 7.3 44
1782.5 1759 103 0.53 30.6 6.1 19 12.1 1.81 3.11 13
1782.5 1836.6 82.6 0.54 38.5 0.77 12.48 18 1.4 16.21 10
1782.5 1836.6 79.1 0.59 36.4 0.95 16.65 15.3 1.28 17.53 13
1782.5 1836.7 75.4 1.26 52.1 0.58 4.21 5.8 1.84 7.26 44
1782.5 1703.2 79.2 2.59 15.5 15.78 41.29 1.4 1.21 2.62 42
1782.5 1681.8 111.9 0.96 49.5 0.5 5.3 9.2 0.48 10.6 10
1782.6 1713.6 98.4 1.34 48.4 0.6 7.2 8.2 2.7 12 44
1782.6 1659.6 72.7 0.7 9.3 28.54 42.1 0.9 0.72 1.48 50
1782.6 1737 103.6 0.87 40.8 0.8 6.4 14.9 2.81 8 10
1782.7 1653.7 78.4 1.61 15.1 16.67 44.31 1.9 1 2.66 42
1782.7 1831.7 89 0.48 35.7 1.05 14.41 18.8 1.36 13.72 13
1782.7 1831.7 85.5 0.6 42.1 0.84 8.6 15.3 1.66 10.24 10
1782.7 1647.9 98.5 1.87 11 17.2 46.3 1.2 0.69 2.69 42
1782.8 1685.3 111.7 1.15 48.1 0.5 6.6 0.2 3.52 13.2 10
1782.8 1651.9 72.4 0.41 7.2 31.34 44.8 0.8 0.54 1.43 50
1782.8 1692.5 78.8 2.43 17.4 11.93 42.51 2.8 1.13 3.56 42
1782.8 1647.8 111.3 1.46 43.7 1.8 10.8 7.4 1.84 6 24
1782.9 1660.3 117 0.92 41.2 0.7 7.1 10.4 1.95 10.14 24
1782.9 1693.4 98.6 1.11 49.7 0.7 6.5 7.6 2.7 9.29 10
1782.9 1690.3 104.7 1.18 51 0.6 7.1 7.9 2.74 11.83 10
1782.9 1744.1 85 1.86 37.9 1.41 21.05 5.7 2.85 14.93 44
1782.9 1760.8 84.5 2.08 41.6 3.17 16.98 6.2 2.82 5.36 44
1783 1664.8 92.8 2.64 18.8 11.73 39.04 3 1.22 3.33 42
1783 1752.3 107.3 0.59 33.2 0.7 15 19.1 2.19 21.43 13
1783 1670.8 85.4 1.63 12.5 21.9 44.19 2.1 0.8 2.02 40
1783.1 1645.1 72.2 2.03 9.2 25.85 43.77 1.4 0.64 1.69 40
1783.1 1798.6 86.1 1.15 49.1 1.88 5.99 8.2 1.75 3.19 44
1783.1 1798.6 82.6 1.18 50.6 0.78 4.79 8.1 1.72 6.14 44
1783.1 1751.8 95.1 1.4 45.3 1.1 6.9 11.7 3.46 6.27 44
1783.1 1662.1 105 2.29 27.9 3.9 35.5 2.5 1.56 9.1 30
1783.2 1726.5 104.2 1.12 43.7 0.6 8.2 12.8 2.85 13.67 10
1783.2 1709 104.6 0.94 48.8 0.7 7 9.2 2.25 10 10
1783.2 1709.2 98.3 1.29 50.9 0.5 6.6 6.6 2.51 13.2 44
1783.2 1742.2 92 1.52 49.3 1.01 6.17 9 2.64 6.11 44
1783.2 1766.5 79.7 3.06 30.9 10.89 22.63 4.3 2.41 2.08 42
